"Players","MIN","FG_Made","FG_Att","THREES_Made","THREES_Att","FT_Made","FT_Att","OREB","DREB","REB","AST","STL","BLK","TO","PF","PLUS_MINUS","PTS","Position","Reason_For_Benching","Played","Player_Id","Player_Id_Str","Team","Opponent","Game_Id","Date","Home","Neutral","OT_Rounds","Season","Season_Type","Result","Playoff_Round"
"D. White","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","G","Played",TRUE,"3078576","derrick-white","SA","MIN","400974440",2017-10-18,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"B. Forbes","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","G","Played",TRUE,"2994526","bryn-forbes","SA","MIN","400974440",2017-10-18,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"M. Ginobili","21","2","7","1","4","4","4","0","3","3","4","1","1","1","2","6","9","G","Played",TRUE,"272","manu-ginobili","SA","MIN","400974440",2017-10-18,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"B. Paul","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-2","0","G","Played",TRUE,"2488911","brandon-paul","SA","MIN","400974440",2017-10-18,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Butler","35","5","12","2","3","0","0","0","4","4","3","1","0","3","3","-19","12","F","Played",TRUE,"6430","jimmy-butler","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"A. Wiggins","30","9","14","4","6","4","9","1","4","5","1","0","0","1","0","-19","26","F","Played",TRUE,"3059319","andrew-wiggins","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"T. Gibson","27","3","11","0","2","0","0","2","2","4","3","1","0","2","3","-17","6","C","Played",TRUE,"3986","taj-gibson","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"K. Towns","35","8","15","0","1","2","2","2","11","13","1","2","1","2","4","0","18","C","Played",TRUE,"3136195","karl-anthony-towns","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"J. Teague","25","3","6","1","2","4","5","0","2","2","6","1","1","1","1","-17","11","G","Played",TRUE,"4015","jeff-teague","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"N. Bjelica","13","3","8","1","2","2","2","1","2","3","1","0","0","0","0","15","9","F","Played",TRUE,"4269","nemanja-bjelica","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"S. Muhammad","14","1","6","0","1","0","0","1","1","2","0","0","1","0","2","11","2","F","Played",TRUE,"2993875","shabazz-muhammad","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"G. Dieng","14","1","5","0","1","0","0","3","1","4","2","1","0","2","1","-8","2","C","Played",TRUE,"2534781","gorgui-dieng","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"T. Jones","23","1","3","0","0","1","1","0","2","2","1","1","0","0","1","9","3","G","Played",TRUE,"3135046","tyus-jones","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"J. Crawford","24","3","5","0","1","4","4","1","2","3","5","0","1","2","1","5","10","G","Played",TRUE,"165","jamal-crawford","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"M. Georges-Hunt","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2982261","marcus-georges-hunt","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"C. Aldrich","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","C","DNP-COACH'S DECISION",FALSE,"4267","cole-aldrich","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"A. Brooks","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-COACH'S DECISION",FALSE,"3192","aaron-brooks","MIN","SA","400974440",2017-10-18,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"C. Anthony","34","8","20","3","10","3","5","0","1","1","1","2","2","2","4","0","22","F","Played",TRUE,"1975","carmelo-anthony","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"S. Adams","30","5","5","0","0","2","3","2","3","5","1","5","3","1","3","26","12","C","Played",TRUE,"2991235","steven-adams","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"R. Westbrook","33","7","12","0","1","7","10","2","8","10","16","0","1","7","4","29","21","G","Played",TRUE,"3468","russell-westbrook","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"P. George","39","9","23","6","13","4","4","0","6","6","1","1","1","1","1","23","28","G","Played",TRUE,"4251","paul-george","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"A. Roberson","21","3","7","0","2","0","0","3","3","6","2","1","0","0","0","3","6","G","Played",TRUE,"2530596","andre-roberson","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"P. Patterson","7","0","2","0","2","0","0","0","2","2","0","0","0","1","0","-1","0","F","Played",TRUE,"4264","patrick-patterson","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Huestis","3","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","F","Played",TRUE,"2531364","josh-huestis","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Grant","21","2","6","1","3","0","0","2","1","3","2","0","0","2","4","14","5","F","Played",TRUE,"2991070","jerami-grant","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"T. Ferguson","11","1","5","0","2","0","0","0","0","0","0","0","0","1","1","0","2","F","Played",TRUE,"4230546","terrance-ferguson","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"D. Johnson","3","2","3","0","0","0","0","3","1","4","0","1","0","0","0","0","4","C","Played",TRUE,"3064516","dakari-johnson","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"R. Felton","16","1","2","0","0","0","0","0","0","0","3","3","0","0","2","-12","2","G","Played",TRUE,"2753","raymond-felton","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"A. Abrines","24","1","5","1","5","0","0","0","3","3","0","1","0","2","3","23","3","G","Played",TRUE,"2995702","alex-abrines","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"N. Collison","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"1978","nick-collison","OKC","NY","400974441",2017-10-19,TRUE,0,0,2018,"Regular-Season","W","Non-Playoff"
"K. Porzingis","38","11","25","2","6","7","9","3","9","12","1","0","1","2","3","-17","31","F","Played",TRUE,"3102531","kristaps-porzingis","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"T. Hardaway Jr.","29","3","10","2","7","0","0","0","0","0","1","0","0","2","5","-6","8","F","Played",TRUE,"2528210","tim-hardaway-jr","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"E. Kanter","22","5","10","0","1","0","0","2","5","7","1","3","0","4","1","-21","10","C","Played",TRUE,"6447","enes-kanter","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"R. Sessions","21","1","3","1","2","0","0","0","2","2","1","1","1","3","3","-23","3","G","Played",TRUE,"3231","ramon-sessions","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"C. Lee","31","4","9","1","2","0","0","0","2","2","3","1","0","2","0","-22","9","G","Played",TRUE,"3445","courtney-lee","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"M. Beasley","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","3","2","F","Played",TRUE,"3418","michael-beasley","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"L. Thomas","16","1","4","0","2","0","0","2","1","3","1","0","0","2","4","-23","2","F","Played",TRUE,"6485","lance-thomas","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"D. McDermott","24","2","5","0","1","0","0","1","2","3","4","0","1","1","0","4","4","F","Played",TRUE,"2528588","doug-mcdermott","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"K. O'Quinn","22","2","5","0","1","2","2","3","7","10","2","0","0","2","4","-2","6","C","Played",TRUE,"6615","kyle-oquinn","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"W. Hernangomez","4","1","1","0","0","1","1","0","0","0","0","0","1","2","0","0","3","C","Played",TRUE,"2999409","willy-hernangomez","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"F. Ntilikina","8","0","2","0","0","0","0","0","0","0","1","0","0","1","2","-2","0","G","Played",TRUE,"4230547","frank-ntilikina","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"D. Dotson","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","Played",TRUE,"2991149","damyean-dotson","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"R. Baker","23","1","3","1","2","3","7","0","2","2","4","3","0","4","1","4","6","G","Played",TRUE,"2580349","ron-baker","NY","OKC","400974441",2017-10-19,FALSE,0,0,2018,"Regular-Season","L","Non-Playoff"
"L. Nance Jr.","30","7","11","0","0","0","2","3","9","12","0","0","1","3","3","3","14","F","Played",TRUE,"2580365","larry-nance-jr","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"L. Deng","13","1","2","0","0","0","0","0","0","0","1","1","0","1","0","-7","2","F","Played",TRUE,"2429","luol-deng","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"B. Ingram","31","3","15","0","1","6","7","0","5","5","4","0","0","1","1","-2","12","F","Played",TRUE,"3913176","brandon-ingram","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"B. Lopez","29","7","19","1","5","5","5","4","2","6","2","1","1","1","3","-1","20","C","Played",TRUE,"3448","brook-lopez","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"L. Ball","29","1","6","1","3","0","2","0","9","9","4","1","1","2","1","-14","3","G","Played",TRUE,"4066421","lonzo-ball","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"J. Randle","18","4","8","0","1","1","2","2","4","6","1","0","1","2","2","-25","9","F","Played",TRUE,"3064514","julius-randle","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"C. Brewer","16","1","2","0","1","0","0","0","3","3","0","0","1","2","0","0","2","F","Played",TRUE,"3191","corey-brewer","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"K. Kuzma","19","4","8","0","2","0","2","2","2","4","1","2","0","0","2","-17","8","F","Played",TRUE,"3134907","kyle-kuzma","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"A. Bogut","11","0","0","0","0","0","0","0","2","2","1","1","2","3","3","-10","0","C","Played",TRUE,"2747","andrew-bogut","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"J. Clarkson","23","7","16","2","3","2","3","0","2","2","2","2","0","3","0","-11","18","G","Played",TRUE,"2528426","jordan-clarkson","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"A. Caruso","12","1","1","0","0","0","0","0","1","1","2","0","0","1","0","-10","2","G","Played",TRUE,"2991350","alex-caruso","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"T. Ennis","10","1","3","0","0","0","0","1","1","2","3","0","0","0","0","14","2","G","Played",TRUE,"3059281","tyler-ennis","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"K. Caldwell-Pope","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","G","DNP-SUSPENDED BY LEAGUE",FALSE,"2581018","kentavious-caldwell-pope","LAL","LAC","400974442",2017-10-19,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"D. Gallinari","33","3","13","2","6","3","4","0","5","5","3","2","1","0","2","19","11","F","Played",TRUE,"3428","danilo-gallinari","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"B. Griffin","34","12","23","3","6","2","2","2","10","12","3","2","0","4","2","20","29","F","Played",TRUE,"3989","blake-griffin","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"D. Jordan","32","5","10","0","0","4","4","9","15","24","1","1","0","1","3","11","14","C","Played",TRUE,"3442","deandre-jordan","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"P. Beverley","24","4","12","2","5","0","0","3","0","3","1","2","1","1","3","20","10","G","Played",TRUE,"3964","patrick-beverley","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"M. Teodosic","21","2","9","2","6","0","0","0","1","1","6","0","1","2","2","12","6","G","Played",TRUE,"4192","milos-teodosic","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"W. Johnson","20","4","7","1","2","0","0","1","4","5","1","1","0","0","1","5","9","F","Played",TRUE,"4247","wesley-johnson","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"S. Dekker","5","0","0","0","0","0","0","0","1","1","0","0","0","0","0","-14","0","F","Played",TRUE,"2991184","sam-dekker","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"W. Reed","13","3","6","0","0","2","2","1","4","5","0","0","0","1","2","8","8","C","Played",TRUE,"2326015","willie-reed","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"M. Harrell","3","2","3","0","0","0","0","0","0","0","0","0","0","1","0","-3","4","C","Played",TRUE,"2991055","montrezl-harrell","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"A. Rivers","26","1","11","0","3","0","0","0","0","0","2","2","0","1","2","-5","2","G","Played",TRUE,"6617","austin-rivers","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"L. Williams","25","5","12","1","4","1","1","1","2","3","6","2","0","2","1","13","12","G","Played",TRUE,"2799","lou-williams","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"S. Thornwell","3","1","1","1","1","0","0","0","0","0","0","0","0","1","2","-6","3","G","Played",TRUE,"3064539","sindarius-thornwell","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"B. Johnson","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","F","DNP-COACH'S DECISION",FALSE,"2982330","brice-johnson","LAC","LAL","400974442",2017-10-19,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"G. Antetokounmpo","39","15","22","0","1","4","6","2","6","8","8","3","1","2","2","-17","34","F","Played",TRUE,"3032977","giannis-antetokounmpo","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"T. Maker","17","3","5","1","1","0","0","1","2","3","0","0","1","0","3","-3","7","F","Played",TRUE,"4017843","thon-maker","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"K. Middleton","35","3","10","0","5","2","2","0","3","3","5","0","0","3","4","-4","8","F","Played",TRUE,"6609","khris-middleton","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"M. Brogdon","34","6","12","4","9","0","0","0","2","2","1","2","0","2","2","-15","16","G","Played",TRUE,"2566769","malcolm-brogdon","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"T. Snell","32","3","7","3","7","0","0","0","2","2","3","1","0","0","1","-5","9","G","Played",TRUE,"2528353","tony-snell","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"M. Teletovic","9","1","4","1","4","0","0","0","0","0","0","0","0","0","0","-1","3","F","Played",TRUE,"4385","mirza-teletovic","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"D.J. Wilson","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-5","0","F","Played",TRUE,"3136491","dj-wilson","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"J. Henson","8","1","1","0","0","2","2","2","0","2","0","0","0","1","1","-5","4","F","Played",TRUE,"6592","john-henson","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"G. Monroe","18","4","8","0","0","0","0","3","3","6","0","0","0","3","1","-15","8","C","Played",TRUE,"4260","greg-monroe","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"M. Dellavedova","24","1","5","1","3","0","0","0","2","2","5","0","0","3","3","-5","3","G","Played",TRUE,"2489716","matthew-dellavedova","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"S. Brown","6","1","3","1","1","0","0","0","0","0","0","0","0","0","0","-4","3","G","Played",TRUE,"3057187","sterling-brown","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"J. Terry","16","0","4","0","3","2","2","0","2","2","1","3","0","0","0","-11","2","G","Played",TRUE,"841","jason-terry","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"R. Vaughn","1","0","1","0","1","0","0","0","0","0","0","0","0","0","0","-5","0","G","Played",TRUE,"3137733","rashad-vaughn","MIL","CLE","400974443",2017-10-20,TRUE,0,0,2018,"Regular-Season","L","Non-Playoff"
"K. Love","27","5","12","0","3","7","7","2","10","12","6","0","2","4","2","-2","17","F","Played",TRUE,"3449","kevin-love","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Crowder","25","6","8","2","2","0","0","0","4","4","1","1","0","0","1","4","14","F","Played",TRUE,"6581","jae-crowder","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"L. James","37","10","16","2","4","2","2","1","4","5","8","1","1","5","2","13","24","F","Played",TRUE,"1966","lebron-james","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"D. Rose","23","3","4","0","0","6","6","1","1","2","1","2","0","1","0","9","12","G","Played",TRUE,"3456","derrick-rose","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"D. Wade","26","2","7","0","1","0","0","0","2","2","3","1","0","3","3","-2","4","G","Played",TRUE,"1987","dwyane-wade","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Green","18","4","7","0","2","2","2","1","0","1","1","1","0","1","1","10","10","F","Played",TRUE,"3209","jeff-green","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"T. Thompson","24","4","6","0","0","0","0","3","5","8","0","0","0","0","0","16","8","F","Played",TRUE,"6474","tristan-thompson","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"C. Frye","1","1","1","1","1","0","0","0","1","1","1","0","0","0","0","5","3","F","Played",TRUE,"2754","channing-frye","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"C. Osman","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","F","Played",TRUE,"3893016","cedi-osman","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"I. Shumpert","14","0","1","0","1","0","0","1","1","2","1","1","0","1","1","3","0","G","Played",TRUE,"6468","iman-shumpert","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"K. Korver","19","6","8","5","6","0","0","0","3","3","1","1","0","0","0","14","17","G","Played",TRUE,"2011","kyle-korver","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Smith","23","3","11","1","6","0","0","0","4","4","2","0","0","2","1","15","7","G","Played",TRUE,"2444","jr-smith","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
"J. Calderon","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","G","Played",TRUE,"2806","jose-calderon","CLE","MIL","400974443",2017-10-20,FALSE,0,0,2018,"Regular-Season","W","Non-Playoff"
